CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel,ChurnFlag_Tukey,ChurnFlag_Q3,ChurnFlag,ValueCategory,MarketingSegment,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,GPR_Predicted_Monetary,GPR_Uncertainty
12350.0,309,1,334.4,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-1.2355926551807852,1.8346850586250087,-1.2355926551807852,1.8346850586250087,0.23053993436750983,-104.81774291548982,3815.56025946718
12354.0,231,1,1079.4,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-0.8862074546365422,1.1623799239549375,-0.8862074546365422,1.1623799239549375,0.027611491675211996,251.54285294725787,3823.523684805489
12355.0,213,1,459.4,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-0.8612684699517148,0.9715723049881612,-0.8612684699517148,0.9715723049881612,0.039064882383296674,433.61484750883164,3815.390835674615
12358.0,1,2,1168.06,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,0.0835052375551541,-0.8978625049517851,0.0835052375551541,-0.8978625049517851,-0.3213231720347241,7231.2937418567135,3824.7700777329123
12363.0,109,2,552.0,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.3710422632583469,0.0517305144195846,-0.3710422632583469,0.0517305144195846,-0.07092322772187579,757.9803452659139,3858.159902233189
12364.0,7,4,1313.1,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,0.24629708044591983,-0.8027848938372398,0.24629708044591983,-0.8027848938372398,-0.1320213911797817,1503.2992497852224,3798.363095661687
12365.0,290,2,641.38,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-1.0539411677758315,1.6936949992517238,-1.0539411677758315,1.6936949992517238,0.2661638542978877,641.1628280534917,4210.850098853208
12372.0,71,3,1298.04,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.08617059205355636,-0.2414271040969629,-0.08617059205355636,-0.2414271040969629,-0.10368808280865387,1181.320180914799,3822.255477057445
12373.0,310,1,364.6,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-1.2372766254776175,1.8450943546531315,-1.2372766254776175,1.8450943546531315,0.23021601255744348,-98.88563342556517,3815.207920250387
12374.0,24,1,742.9300000000001,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.12168519717937674,-0.7259951751512144,-0.12168519717937674,-0.7259951751512144,-0.34065681569200806,139.1115655912663,3787.429429140081
12375.0,10,2,457.5,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.0007304702387390634,-0.8484144917043243,-0.0007304702387390634,-0.8484144917043243,-0.25193988235761416,-238.4453347722765,3789.4397076524965
12377.0,314,2,1628.12,0,Churn Risk,Active,Churned,Active,Medium Value,Loyal Regulars,-1.075936722130199,1.955313256848648,-1.075936722130199,1.955313256848648,0.23911177612648135,507.08517515997346,3965.0253089301705
12379.0,81,2,852.24,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.2433151363430068,-0.18813262225630842,-0.2433151363430068,-0.18813262225630842,-0.14618361344992692,1003.1287693059792,3824.5351897497876
12384.0,28,2,585.27,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.0602832789336018,-0.6797719797192153,-0.0602832789336018,-0.6797719797192153,-0.22716670340601788,497.3083158536331,3792.2201690940783
12390.0,79,1,549.84,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.3446839648597586,-0.2369735289448996,-0.3446839648597586,-0.2369735289448996,-0.2220173610691156,634.3875625306327,3794.449009789323
12391.0,21,1,439.66,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.1315883315974016,-0.7667995890503281,-0.1315883315974016,-0.7667995890503281,-0.324033211549166,265.4009860341573,3787.68181430765
12393.0,71,4,1582.6000000000001,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,0.02155901444967952,-0.21148831352219366,0.02155901444967952,-0.21148831352219366,-0.030338772829548374,1613.1376725296172,3837.1803336937046
12394.0,63,2,1272.48,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.14522603019423122,-0.33209825498370554,-0.14522603019423122,-0.33209825498370554,-0.21128859346850778,681.5326549408919,3800.9096662775173
12398.0,45,1,1635.6599999999999,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.13886863330089463,-0.49575835786994965,-0.13886863330089463,-0.49575835786994965,-0.36648616322886074,254.70447282752684,3790.1944350032463
12399.0,118,4,1108.65,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.19072877083823198,0.19249108745021506,-0.19072877083823198,0.19249108745021506,0.09378146798148901,1294.7203977569638,3957.759809628307
12403.0,49,1,427.7,0,Churn Risk,Active,Active,Active,Medium Value,Loyal Regulars,-0.2390434856837532,-0.5139552097832173,-0.2390434856837532,-0.5139552097832173,-0.26998932116169305,297.59662805739504,3788.0052250580197
