CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel,ChurnFlag_Tukey,ChurnFlag_Q3,ChurnFlag,ValueCategory,MarketingSegment,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,GPR_Predicted_Monetary,GPR_Uncertainty
12353.0,203,1,89.0,0,Churn Risk,Active,Churned,Active,Low Value,New / Occasional,-0.8492386842218462,0.8643992940851731,-0.8492386842218462,0.8643992940851731,0.04733812393787798,421.5285945132416,3828.43842300663
12361.0,286,1,189.9,0,Churn Risk,Active,Churned,Active,Low Value,New / Occasional,-1.1581780712063228,1.6200422418937697,-1.1581780712063228,1.6200422418937697,0.19750451754873613,192.7563018389601,3812.766294074109
12367.0,3,1,168.9,0,Churn Risk,Active,Active,Active,Low Value,New / Occasional,-0.08209064082545074,-0.9418809378542182,-0.08209064082545074,-0.9418809378542182,-0.338282779189713,67.20067459124084,3816.697628676521
12401.0,302,1,84.3,0,Churn Risk,Active,Churned,Active,Low Value,New / Occasional,-1.2265262636457683,1.7600773262079419,-1.2265262636457683,1.7600773262079419,0.23565558451848037,451.5871423267113,3826.5766690081086
12402.0,322,1,225.6,0,Churn Risk,Active,Churned,Active,Low Value,New / Occasional,-1.29274293136948,1.9474278750937184,-1.29274293136948,1.9474278750937184,0.263230403465224,2523.935218697029,3824.379762279642
12430.0,42,1,256.4,0,Churn Risk,Active,Active,Active,Low Value,New / Occasional,-0.22443584446466427,-0.5850145797880875,-0.22443584446466427,-0.5850145797880875,-0.2706731015395056,336.97518237496547,3791.7012631222483
12442.0,2,1,172.06,0,Churn Risk,Active,Active,Active,Low Value,New / Occasional,-0.07806078106845758,-0.9507880337545388,-0.07806078106845758,-0.9507880337545388,-0.34041404776594364,596.715046966917,3832.248483522716
12445.0,21,1,133.4,0,Churn Risk,Active,Active,Active,Low Value,New / Occasional,-0.153124665712172,-0.7805904706792525,-0.153124665712172,-0.7805904706792525,-0.3014934451310811,265.4009860341573,3787.68181430765
12450.0,155,2,197.88,0,Churn Risk,Active,Churned,Active,Low Value,New / Occasional,-0.5710959045171753,0.45205646724079657,-0.5710959045171753,0.45205646724079657,0.04247920187596247,704.7564992858145,3833.3905012554906
12492.0,62,2,263.21000000000004,0,Churn Risk,Active,Active,Active,Low Value,New / Occasional,-0.2123906808134446,-0.3865950533837712,-0.2123906808134446,-0.3865950533837712,-0.13890821927499497,698.998672344545,3800.561826074814
