CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel,ChurnFlag_Tukey,ChurnFlag_Q3,ChurnFlag,ValueCategory,MarketingSegment,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,GPR_Predicted_Monetary,GPR_Uncertainty
12386.0,337,2,401.9,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2497409224365301,2.1082325795996106,-1.2497409224365301,2.1082325795996106,0.3730278454124307,421.662647289113,4318.413448339637
12489.0,335,1,334.93,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3345542127157046,2.069993081067154,-1.3345542127157046,2.069993081067154,0.279867195135991,219.3014374770603,3866.3575744432787
12515.0,352,1,383.7,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3958546879739213,2.2260288340074497,-1.3958546879739213,2.2260288340074497,0.30855582140278826,64.39507995697204,3911.232749112373
12652.0,330,1,919.98,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2743750105975151,2.0510909175952823,-1.2743750105975151,2.0510909175952823,0.22731585443111013,2123.131177752901,3829.658471729664
12725.0,370,1,427.8,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4612912068346002,2.3909036875784913,-1.4612912068346002,2.3909036875784913,0.3394868474653398,228.8683581682992,3809.643355178801
12785.0,363,1,311.95,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4427842979126966,2.322341229956315,-1.4427842979126966,2.322341229956315,0.3347221226354839,240.74496205127775,3809.3874545154795
12793.0,334,2,545.48,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2282213738427832,2.087549812196562,-1.2282213738427832,2.087549812196562,0.35676470422803064,430.4052362479422,4119.292022409782
13108.0,372,1,350.06,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.474373211277983,2.405501838218231,-1.474373211277983,2.405501838218231,0.34900567051076675,294.8706765406307,3817.1448120452483
13270.0,365,1,590.0,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4308469974690743,2.35296059712696,-1.4308469974690743,2.35296059712696,0.3180559280687826,176.85356601495664,3810.4434794180715
13369.0,365,1,308.28000000000003,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4506576682939065,2.3402747512035593,-1.4506576682939065,2.3402747512035593,0.33878962817752306,176.85356601495664,3810.4434794180715
13370.0,371,1,754.87,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4420991518305386,2.4146810337247455,-1.4420991518305386,2.4146810337247455,0.3173142335095906,262.58092899654025,3806.5091585045093
13385.0,329,1,534.57,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2976695593397591,2.0246865224245667,-1.2976695593397591,2.0246865224245667,0.2537821076895141,2408.9881923743105,3830.5117418314717
13874.0,357,1,540.45,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4038701970001737,2.2783342365322046,-1.4038701970001737,2.2783342365322046,0.3065130305562574,449.6557415798129,3833.3709235516153
14142.0,372,1,311.81,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4770629676284368,2.4037794414889606,-1.4770629676284368,2.4037794414889606,0.3518207494159184,294.8706765406307,3817.1448120452483
14270.0,331,1,492.65000000000003,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3082326860714226,2.04089764694254,-1.3082326860714226,2.04089764694254,0.2606646921367049,1787.6662017257254,3829.9154738512966
14729.0,373,1,313.49,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4807524765165094,2.4129044824917556,-1.4807524765165094,2.4129044824917556,0.35359580931500034,320.68992053192596,3862.8933760908085
14932.0,365,1,363.53,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4467724646765845,2.3427626575902836,-1.4467724646765845,2.3427626575902836,0.334723403092304,176.85356601495664,3810.4434794180715
15100.0,333,3,876.0,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.1134521932871444,2.1105087900086,-1.1134521932871444,2.1105087900086,0.4248328011305004,1596.0267431556395,4672.535239647299
15165.0,372,1,487.75,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4646907916206242,2.411702016143806,-1.4646907916206242,2.411702016143806,0.338872122420562,294.8706765406307,3817.1448120452483
15171.0,330,1,1289.5,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2483902062414451,2.0677303957495305,-1.2483902062414451,2.0677303957495305,0.2001203522864921,2123.131177752901,3829.658471729664
15204.0,356,1,316.58,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4158051838900698,2.259203984306492,-1.4158051838900698,2.259203984306492,0.3210904512306564,431.28050711558717,3840.3756028131684
15221.0,365,1,403.25,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4439793372977603,2.3445512483899336,-1.4439793372977603,2.3445512483899336,0.3318001368409936,176.85356601495664,3810.4434794180715
15224.0,357,2,322.08,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3315068430808255,2.285626099340909,-1.3315068430808255,2.285626099340909,0.4168763963201451,773.7758701725177,4225.935471618419
15326.0,333,1,311.71,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3285717586289707,2.050848703661738,-1.3285717586289707,2.050848703661738,0.277778708463482,1019.5476171625069,3838.704469850667
15361.0,361,1,418.92,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4276468273745753,2.3090593056275974,-1.4276468273745753,2.3090593056275974,0.3230520641286824,334.03291598859255,3815.453695729987
15363.0,372,1,326.0,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.476065120762739,2.404418416903035,-1.476065120762739,2.404418416903035,0.3507764103397327,294.8706765406307,3817.1448120452483
15464.0,337,1,1044.65,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2922616933491966,2.1200505396397373,-1.2922616933491966,2.1200505396397373,0.23143145518401337,-496.4601812489732,3916.821288671393
15649.0,335,2,816.0,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.2130059390117454,2.1087807129822873,-1.2130059390117454,2.1087807129822873,0.33875399124185857,409.235650921207,4150.667413309806
15789.0,357,1,351.3,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4171713058547704,2.269816815843538,-1.4171713058547704,2.269816815843538,0.3204338717303603,449.6557415798129,3833.3709235516153
15880.0,368,1,329.03000000000003,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4606214610426842,2.3683572951953926,-1.4606214610426842,2.3683572951953926,0.34295860161071867,175.427368935083,3817.2456089656603
15922.0,372,1,369.5,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4730061821681053,2.406377221026519,-1.4730061821681053,2.406377221026519,0.34757494805544265,294.8706765406307,3817.1448120452483
15973.0,366,1,307.82000000000005,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4544976628967499,2.349303428049475,-1.4544976628967499,2.349303428049475,0.34072218530162535,163.19998272123507,3813.400415088204
16065.0,364,1,367.14,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4427109607272328,2.333875825180895,-1.4427109607272328,2.333875825180895,0.3325590159407186,203.3573205084433,3808.8910203703094
16202.0,360,1,365.27,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.427611871101746,2.297594056571987,-1.427611871101746,2.297594056571987,0.32510183169890045,380.33749579952564,3819.6441388417848
16270.0,352,1,1141.24,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.342584151353719,2.2601408449431757,-1.342584151353719,2.2601408449431757,0.2528032756823024,64.39507995697204,3911.232749112373
16274.0,372,1,351.75,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4742543697555708,2.4055779388841776,-1.4742543697555708,2.4055779388841776,0.34888129186110123,294.8706765406307,3817.1448120452483
16499.0,359,2,365.45,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3360723405541832,2.305677830840307,-1.3360723405541832,2.305677830840307,0.41748190678510366,448.3511560706388,4252.3622506625225
16718.0,368,1,606.0500000000001,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4411412962269272,2.380831500213497,-1.4411412962269272,2.380831500213497,0.32257080662234977,175.427368935083,3817.2456089656603
16781.0,371,1,311.25,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4732946998616052,2.394704834063597,-1.4732946998616052,2.394704834063597,0.34996326106262005,262.58092899654025,3806.5091585045093
16795.0,364,1,414.88,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4393538635201566,2.336025556418944,-1.4393538635201566,2.336025556418944,0.32904550307975283,203.3573205084433,3808.8910203703094
16812.0,360,1,479.35,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4195897167367848,2.3027310766732985,-1.4195897167367848,2.3027310766732985,0.316705904862307,380.33749579952564,3819.6441388417848
16850.0,333,1,332.41,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3271161257804898,2.0517808242446374,-1.3271161257804898,2.0517808242446374,0.27625525399716466,1019.5476171625069,3838.704469850667
16858.0,368,1,375.69000000000005,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.457340309897268,2.3704583940552033,-1.457340309897268,2.3704583940552033,0.33952457333060426,175.427368935083,3817.2456089656603
17525.0,359,1,422.70000000000005,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4197657217463446,2.2911307376781376,-1.4197657217463446,2.2911307376781376,0.31897646293489,418.92360412216453,3823.893703989434
17569.0,331,1,344.14,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3186759727539297,2.034210244634986,-1.3186759727539297,2.034210244634986,0.2715945579721055,1787.6662017257254,3829.9154738512966
17880.0,364,1,458.92,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.436256951894693,2.338008676731547,-1.436256951894693,2.338008676731547,0.32580429850503706,203.3573205084433,3808.8910203703094
17976.0,371,1,321.79,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4725535225561468,2.395179450051218,-1.4725535225561468,2.395179450051218,0.34918755043097827,262.58092899654025,3806.5091585045093
18074.0,373,1,489.6,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.4683683460360282,2.4208347122431753,-1.4683683460360282,2.4208347122431753,0.3406346708578433,320.68992053192596,3862.8933760908085
18085.0,329,2,689.95,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.199023945656173,2.048808340202286,-1.199023945656173,2.048808340202286,0.3366386567004494,665.9952337515235,4186.713436071959
18106.0,329,1,421.9,0,Churn Risk,Churned,Churned,Churned,Medium Value,At-Risk Regulars,-1.3055925619019977,2.019612994594844,-1.3055925619019977,2.019612994594844,0.2620742629899961,2408.9881923743105,3830.5117418314717
