CustomerID,Recency,Frequency,Monetary,Segment,PCA1,PCA2,SegmentLabel,ChurnStatus,ValueCategory,MarketingSegment,Rank,CustomerFlag
12346.0,325,1,77183.6,0,4.10755358369739,5.439993236315901,Churn Risk,Active,High Value,Champions,10.0,Top 10
12347.0,1,7,4310.0,0,0.743043929739806,-0.6707557125182538,Churn Risk,Active,High Value,Champions,335.0,Normal
12348.0,74,4,1797.24,0,0.025229649381672513,-0.17467490673720387,Churn Risk,Active,High Value,Champions,1004.0,Normal
12349.0,18,1,1757.55,0,-0.0274908018297632,-0.7346032008154799,Churn Risk,Active,High Value,Champions,1027.0,Normal
12352.0,35,8,2506.04,0,0.5744479120671848,-0.4271836538142374,Churn Risk,Active,High Value,Champions,699.0,Normal
12356.0,22,3,2811.43,0,0.2068263527687542,-0.6166993240871665,Churn Risk,Active,High Value,Champions,595.0,Normal
12357.0,32,1,6207.67,0,0.23213647794423736,-0.40752291797141654,Churn Risk,Active,High Value,Champions,202.0,Normal
12359.0,57,4,6310.03,0,0.40730097373729723,-0.12530370479198852,Churn Risk,Active,High Value,Champions,195.0,Normal
12360.0,51,3,2662.06,0,0.0859008215385227,-0.36099312371462566,Churn Risk,Active,High Value,Champions,643.0,Normal
12362.0,2,10,5226.23,0,1.066823644781104,-0.5690733249176687,Churn Risk,Active,High Value,Champions,255.0,Normal
12370.0,50,4,3541.94,0,0.23930123212514906,-0.3132964761720783,Churn Risk,Active,High Value,Champions,456.0,Normal
12371.0,44,2,1887.96,0,-0.02959991658139949,-0.4763216250817952,Churn Risk,Active,High Value,Champions,942.0,Normal
12378.0,129,1,4008.62,0,-0.29184343707035376,0.3712447965937556,Churn Risk,Active,High Value,Champions,371.0,Normal
12380.0,21,4,2724.81,0,0.29226207021254247,-0.6125241520698443,Churn Risk,Active,High Value,Champions,624.0,Normal
12381.0,4,5,1845.31,0,0.38286448242896054,-0.7888426006625081,Churn Risk,Active,High Value,Champions,968.0,Normal
12383.0,184,5,1850.56,0,-0.3021428324447624,0.8402841213281862,Churn Risk,Active,High Value,Champions,966.0,Normal
12388.0,15,6,2780.66,0,0.494473800652424,-0.6300554524979043,Churn Risk,Active,High Value,Champions,608.0,Normal
12395.0,18,12,3018.63,0,1.02610036514358,-0.4894411392314434,Churn Risk,Active,High Value,Champions,550.0,Normal
12397.0,35,2,2409.9,0,0.041371952184452124,-0.534263193128602,Churn Risk,Active,High Value,Champions,731.0,Normal
12405.0,148,1,1710.39,0,-0.5258012499962852,0.43969396809890926,Churn Risk,Active,High Value,Champions,1052.0,Normal
12406.0,21,2,3415.3,0,0.16537917084254286,-0.6156815203002634,Churn Risk,Active,High Value,Champions,477.0,Normal
12407.0,49,5,1708.1200000000001,0,0.20187309870585735,-0.38779768494903794,Churn Risk,Active,High Value,Champions,1054.0,Normal
12408.0,32,5,2888.55,0,0.3496114434014013,-0.48848258665745886,Churn Risk,Active,High Value,Champions,578.0,Normal
12409.0,78,3,11072.67,0,0.5745320373941026,0.2620700223027972,Churn Risk,Active,High Value,Champions,88.0,Normal
12415.0,23,21,124914.53,1,10.368306954060222,5.198901270352006,High Value,Active,High Value,Champions,6.0,Top 10
12417.0,2,9,3649.1,0,0.8681999633522206,-0.6572165165474201,Churn Risk,Active,High Value,Champions,432.0,Normal
12423.0,0,8,1859.31,0,0.66223723423151,-0.7730345649654108,Churn Risk,Active,High Value,Champions,960.0,Normal
12424.0,162,2,1760.96,0,-0.487832981202028,0.5857876626015882,Churn Risk,Active,High Value,Champions,1025.0,Normal
12428.0,25,9,7956.46,0,1.0835194740457306,-0.2551201978969481,Churn Risk,Active,High Value,Champions,138.0,Normal
12429.0,8,4,3750.4,0,0.4138814110948975,-0.6839839333116828,Churn Risk,Active,High Value,Champions,410.0,Normal
12431.0,35,15,6419.95,0,1.4637103159691465,-0.13106494881855293,Churn Risk,Active,High Value,Champions,192.0,Normal
12432.0,42,5,5059.32,0,0.46418444566281214,-0.3002389509315535,Churn Risk,Active,High Value,Champions,267.0,Normal
12433.0,0,7,13375.87,0,1.3843674306685847,-0.2715691597303035,Churn Risk,Active,High Value,Champions,68.0,Normal
12435.0,79,2,7829.89,0,0.2549714887555236,0.10797203537219524,Churn Risk,Active,High Value,Champions,143.0,Normal
12437.0,1,18,4951.41,0,1.7530596374272491,-0.4534973785479952,Churn Risk,Active,High Value,Champions,277.0,Normal
12438.0,13,2,2906.85,0,0.1600859271487447,-0.7109721386482781,Churn Risk,Active,High Value,Champions,574.0,Normal
12444.0,20,5,5005.46,0,0.544165225976296,-0.5017508596525222,Churn Risk,Active,High Value,Champions,274.0,Normal
12449.0,21,4,4067.29,0,0.38666583767286045,-0.5520723047205383,Churn Risk,Active,High Value,Champions,360.0,Normal
12451.0,10,5,9035.52,0,0.8656372399393083,-0.41077124542386756,Churn Risk,Active,High Value,Champions,117.0,Normal
12454.0,55,1,3528.34,0,-0.043851038712625884,-0.32003710924058837,Churn Risk,Active,High Value,Champions,458.0,Normal
12455.0,72,6,2466.86,0,0.2553713597605812,-0.1283705938860138,Churn Risk,Active,High Value,Champions,716.0,Normal
12456.0,43,3,3181.04,0,0.15285689463287372,-0.4100185898651421,Churn Risk,Active,High Value,Champions,515.0,Normal
12457.0,65,7,2363.23,0,0.36245680997048985,-0.17925772564582626,Churn Risk,Active,High Value,Champions,745.0,Normal
12471.0,1,30,19788.65,0,3.8490514045689572,0.42012395378782397,Churn Risk,Active,High Value,Champions,44.0,Normal
12472.0,31,7,6572.11,0,0.7878870557214616,-0.29741122569988837,Churn Risk,Active,High Value,Champions,186.0,Normal
12473.0,28,5,3928.0499999999997,0,0.4379401165738693,-0.477871485149757,Churn Risk,Active,High Value,Champions,386.0,Normal
12474.0,16,18,7324.09,0,1.86279280116663,-0.21091478640729894,Churn Risk,Active,High Value,Champions,153.0,Normal
12476.0,15,11,6816.42,0,1.2168662973119146,-0.3626999634746609,Churn Risk,Active,High Value,Champions,172.0,Normal
12477.0,22,6,13219.74,0,1.2019008381277692,-0.09663815598667408,Churn Risk,Active,High Value,Champions,70.0,Normal
12480.0,27,4,3281.63,0,0.30857200739513946,-0.5331542148697693,Churn Risk,Active,High Value,Champions,498.0,Normal
12481.0,22,10,5579.82,0,1.0155353006034793,-0.3721633616094916,Churn Risk,Active,High Value,Champions,232.0,Normal
12483.0,16,8,2484.98,0,0.6453122607828182,-0.6000704072861779,Churn Risk,Active,High Value,Champions,705.0,Normal
12484.0,32,6,4527.32,0,0.5525696759790942,-0.39756374706974057,Churn Risk,Active,High Value,Champions,312.0,Normal
12490.0,4,10,5417.93,0,1.07268877631331,-0.5423422965070896,Churn Risk,Active,High Value,Champions,244.0,Normal
12500.0,22,11,4257.82,0,1.0102909211620095,-0.41456793546287113,Churn Risk,Active,High Value,Champions,339.0,Normal
12502.0,95,5,3723.87,0,0.16846972887839762,0.11924346621978442,Churn Risk,Active,High Value,Champions,414.0,Normal
12517.0,27,5,2481.6,0,0.34003278147645005,-0.5520544901407362,Churn Risk,Active,High Value,Champions,707.0,Normal
12518.0,0,5,2056.89,0,0.41297346729639123,-0.8155127200723897,Churn Risk,Active,High Value,Champions,867.0,Normal
12520.0,78,5,2634.26,0,0.15657789041618855,-0.08366129094780074,Churn Risk,Active,High Value,Champions,652.0,Normal
12523.0,18,11,1789.77,0,0.8519671789871812,-0.5619017397787632,Churn Risk,Active,High Value,Champions,1010.0,Normal
12524.0,8,8,4485.72,0,0.8164663304745121,-0.5823722504938513,Churn Risk,Active,High Value,Champions,315.0,Normal
12528.0,8,6,1933.48,0,0.4615532713579264,-0.7315496852839326,Churn Risk,Active,High Value,Champions,926.0,Normal
12530.0,59,4,1662.28,0,0.07285391258444575,-0.3164930123674946,Churn Risk,Active,High Value,Champions,1081.0,Normal
12536.0,42,3,12601.830000000002,0,0.8191385216767647,0.005150003371243827,Churn Risk,Active,High Value,Champions,75.0,Normal
12539.0,21,4,5568.35,0,0.4922210185202362,-0.48447960316658634,Churn Risk,Active,High Value,Champions,236.0,Normal
12540.0,19,17,13400.24,0,2.190928099211945,0.07271723806088429,Churn Risk,Active,High Value,Champions,67.0,Normal
12553.0,7,10,3692.28,0,0.9399173890434225,-0.5929001093256582,Churn Risk,Active,High Value,Champions,425.0,Normal
12557.0,15,5,11990.960000000001,0,1.0544268080490415,-0.2324408885921356,Churn Risk,Active,High Value,Champions,82.0,Normal
12560.0,4,3,2134.01,0,0.22772753850866512,-0.810092564496942,Churn Risk,Active,High Value,Champions,827.0,Normal
12562.0,7,7,3781.7400000000002,0,0.6830505774910209,-0.6402469058540415,Churn Risk,Active,High Value,Champions,407.0,Normal
12567.0,22,10,9401.28,0,1.2842620013356367,-0.20008309481111894,Churn Risk,Active,High Value,Champions,113.0,Normal
12569.0,1,32,4124.69,0,2.9229934929368957,-0.25097373036943826,Churn Risk,Active,High Value,Champions,351.0,Normal
12578.0,20,2,2794.51,0,0.1255325998840949,-0.6526850721281205,Churn Risk,Active,High Value,Champions,602.0,Normal
12583.0,2,15,7281.38,0,1.6499387996034125,-0.39090466428554393,Churn Risk,Active,High Value,Champions,154.0,Normal
12584.0,3,9,2338.15,0,0.7722057517635955,-0.7071991779954019,Churn Risk,Active,High Value,Champions,754.0,Normal
12585.0,233,2,2040.1,0,-0.7385466887210006,1.24086406637892,Churn Risk,Active,High Value,Champions,879.0,Normal
12590.0,210,2,9864.26,0,-0.10077252724047672,1.3850498488808334,Churn Risk,Active,High Value,Champions,105.0,Normal
